id,contract_number,card_type,plastic_status,virtual_status,credit_limit,sempli_score,workflow_id,workflow_type,status,rejection_reason,created_at,acquisition_channel,company_type,business_dni_type,business_website,employees_range,business_foundation_year,economic_activity,city,department,bureau_type,bureau_mean_age,bureau_score,banked_type1,banked_type2,hard_credit_check,number_saving_accounts,number_saving_accounts_alert,bureau_debt,bureau_debt_default,number_current_loans,number_current_loans_default,max_vector_24m,current_vector,max_vector_3m,max_vector_6m,max_vector_12m,sherlock_anomaly,sherlock_distrust,sherlock_operator,sherlock_line_start_date,sherlock_line_state,sherlock_reactivate,sherlock_banked,sherlock_collection,sherlock_collection_perc,sherlock_collection_no_telcos_perc,emailage_ipaddress,emailage_ipcity,emailage_ipcountry,emailage_ipregion,emailage_eascore,credit_study_income,onboarding_income,dian_income,lc_judicial_proceedings_against,number_shareholders,tier,os,economic_activity_description,economic_activity_group,number_employees,mora_ultimos_6meses,moroso
38865,2143,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-16 10:20:29,INTERNET,OTHER,NIT,www.fundavante.org,,2002,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
38835,2135,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-14 11:50:20,REFERRER,SAS,NIT,lp.00110011.co,,2020,29,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Agencia de medios,SERVICIOS,,0,0
38848,2140,PROFESSIONAL,ACTIVE,ACTIVE,5000,,15927,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-15 12:56:17,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
38830,2131,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-14 9:37:45,INTERNET,SAS,NIT,,,2022,38,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Restaurantes,SERVICIOS,,0,0
38845,2145,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-15 11:53:36,COMMERCIAL_ALLY,SAS,NIT,http://disenadoresthax.com,,2021,27,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Textiles, cueros y prendas de vestir",MANUFACTURA,,0,0
38837,2136,BUSINESS,ACTIVE,ACTIVE,2000,,15931,CROSS_SELLING,SUCCESS,,2023-03-14 12:25:03,SOCIAL_NETWORKS,LTDA,NIT,,,2020,32,Jamundí,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Corretaje,SERVICIOS,,0,0
38821,2144,BUSINESS,ACTIVE,ACTIVE,10000,,15911,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-13 16:49:59,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,San andrés,"Archipiélago de san andrés, providencia y santa catalina",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0
38847,2139,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-15 12:43:30,INTERNET,SAS,NIT,,,2019,43,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,,0,0
38866,2142,BUSINESS,ACTIVE,ACTIVE,2000,,,CROSS_SELLING,SUCCESS,,2023-03-16 10:33:18,FRIEND_OR_COLLEAGUE,SAS,NIT,https://www.implecom.com.co/,,2021,40,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Software y servicios de internet,SERVICIOS,,0,0
38826,2148,BUSINESS,ACTIVE,ACTIVE,30000,,15916,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-13 20:45:25,EXTERNAL_ADVERTISING,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0
38991,2155,PROFESSIONAL,ACTIVE,ACTIVE,30000,,16000,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-22 18:18:04,FRIEND_OR_COLLEAGUE,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39001,2156,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-03-23 10:49:32,REFERRER,SAS,NIT,www.primapsas.co,,2008,24,Guarne,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,0,0
39002,2157,BUSINESS,ACTIVE,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-03-23 10:58:33,COMMERCIAL_ALLY,SAS,NIT,https://ismitsas.com/,,2014,22,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Energía renovable,MANUFACTURA,,0,0
38899,2159,BUSINESS,ACTIVE,ACTIVE,5000,757,15954,BUSINESS,SUCCESS,,2023-03-17 11:05:55,EVENTS,SAS,NIT,,RANGE_1,2021,26,Bogotá D.C.,"Bogotá, d. c.",transunion,,0,1,0,1,1,0,,,,,,,,,,0.11,0,tigo,2017-11-01 0:00:00,ACTIVE,TRUE,1,1,13.274.336.283,13.274.336.283,181.136.131.189,bogota,Colombia,distrito capital,500,24038.04,350000,24038,,2,2,Macintosh,Materiales para construcción,MANUFACTURA,,0,0
38977,2161,BUSINESS,ACTIVE,ACTIVE,10000,,15992,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-22 10:38:40,INTERNET,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0
38996,2154,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,30000,,16003,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-23 7:58:09,EVENTS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0
38876,2146,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-16 16:41:05,FRIEND_OR_COLLEAGUE,SAS,NIT,www.geoproyectos.org,,2012,36,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Ingeniería,SERVICIOS,,0,0
38897,2150,BUSINESS,ACTIVE,ACTIVE,2000,,,CROSS_SELLING,SUCCESS,,2023-03-17 10:06:50,COMMERCIAL_ALLY,SAS,NIT,,,2020,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Tecnología y suministros para empresa y hogar,COMERCIO,,0,0
38911,2152,PROFESSIONAL,ACTIVE,ACTIVE,10000,,15979,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-17 17:52:23,REFERRER,,CC,,,,,Funza,Cundinamarca,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
38964,2149,PROFESSIONAL,ACTIVE,ACTIVE,20000,,15990,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-21 16:19:40,SOCIAL_NETWORKS,,CC,,,,,Tuluá,Valle del cauca,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39159,2166,PROFESSIONAL,PENDING_ACTIVATION,ACTIVE,5000,,16069,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-28 13:55:06,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39178,2167,BUSINESS,ACTIVE,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-03-29 9:17:01,FRIEND_OR_COLLEAGUE,SAS,NIT,www.disenosysoluciones.com,,2009,24,La estrella,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,0,0
39045,2158,BUSINESS,ACTIVE,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-03-24 12:35:12,FRIEND_OR_COLLEAGUE,SAS,NIT,www.tovararquitectura.com,,2009,47,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Construcción civil,SERVICIOS,,0,0
39047,2160,BUSINESS,ACTIVE,ACTIVE,30000,,16031,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-24 14:43:08,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
39040,2164,BUSINESS,ACTIVE,ACTIVE,10000,,16028,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-24 10:48:27,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
39126,2165,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-27 12:11:11,SOCIAL_NETWORKS,SAS,NIT,www.perforaciondeorejas.com,,2021,,Chía,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
39072,2179,BUSINESS,ACTIVE,ACTIVE,30000,,16113,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-25 10:16:21,EVENTS,SAS,NIT,,,,,Caldas,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0
39179,2168,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-03-29 9:39:22,SOCIAL_NETWORKS,SAS,NIT,www.satto.co,,2017,24,Sabaneta,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,0,0
39167,2170,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-28 15:56:54,COMMERCIAL_ALLY,SAS,NIT,www.suelopavimentos.com,,1979,36,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,Ingeniería,SERVICIOS,,0,0
39163,2171,BUSINESS,ACTIVE,ACTIVE,10000,798,16070,BUSINESS,SUCCESS,,2023-03-28 15:19:17,GOOGLE_SEARCH,SAS,NIT,www.csilatinoamerica.com,RANGE_2,2013,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,672,1,0,1,1,0,,,,,,,,,,0.11,0,movistar,2017-03-01 0:00:00,ACTIVE,FALSE,1,0,0,0,191.111.205.187,santiago de cali,Colombia,valle del cauca,79,139415.04,181104,139415,,1,3,Macintosh,Software y servicios de internet,SERVICIOS,2,0,0
39199,2173,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-03-30 10:58:21,FRIEND_OR_COLLEAGUE,SAS,NIT,www.grupomamre.com,,2016,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0
39194,2174,BUSINESS,ACTIVE,ACTIVE,30000,948,16084,CURRENT_CUSTOMER,SUCCESS,,2023-03-30 8:38:53,COMMERCIAL_ALLY,SAS,NIT,WWW.NUTERMIA.COM.CO,RANGE_1,2006,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,779,1,1,1,3,0,422020,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,1954535.04,1954535,1954535,,2,5,,Tecnología y suministros para empresa y hogar,COMERCIO,15,0,0
39205,2175,BUSINESS,ACTIVE,ACTIVE,2000,,,CROSS_SELLING,SUCCESS,,2023-03-30 13:45:02,COMMERCIAL_ALLY,SAS,NIT,,,2013,26,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Materiales para construcción,MANUFACTURA,,0,0
39156,2182,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-03-28 10:05:45,CREDIT_PROFESSIONAL_CONTACT,SAS,NIT,https://www.opusestudio.com/,,2007,30,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Arquitectura y diseño,SERVICIOS,,0,0
39181,2169,BUSINESS,ACTIVE,ACTIVE,10000,757,16078,BUSINESS,SUCCESS,,2023-03-29 9:59:58,SOCIAL_NETWORKS,SAS,NIT,https://www.wgdistribucionderepuestos.com/,RANGE_1,2020,44,Bogotá D.C.,"Bogotá, d. c.",transunion,,0,1,0,,1,0,,,,,,,,,,0.11,0,claro,2017-02-01 0:00:00,ACTIVE,TRUE,1,1,27.888.446.215,27.888.446.215,190.9.200.217,bogota,Colombia,distrito capital,142,1603512.96,1603513,1603513,,1,3,Macintosh,Moda,COMERCIO,,0,0
39197,2172,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-03-30 9:54:56,INTERNET,SAS,NIT,www.inprojectsolutions.com,,2020,30,Barranquilla,Atlántico,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Arquitectura y diseño,SERVICIOS,,0,0
39236,2180,PROFESSIONAL,PENDING_ACTIVATION,ACTIVE,2000,,16116,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-31 15:49:47,FRIEND_OR_COLLEAGUE,,CC,,,,,Cali,Valle del cauca,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39235,2191,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,16115,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-31 14:18:34,FRIEND_OR_COLLEAGUE,SAS,NIT,,RANGE_1,,33,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Consultoría empresarial,SERVICIOS,,0,0
39234,2188,PROFESSIONAL,ACTIVE,ACTIVE,10000,,16114,FAMILY_AND_FRIENDS,SUCCESS,,2023-03-31 14:13:37,FRIEND_OR_COLLEAGUE,,CC,,,,,Envigado,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39341,2183,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-04-03 13:13:45,COMMERCIAL_ALLY,SAS,NIT,www.ideopack.co,,2020,27,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Textiles, cueros y prendas de vestir",MANUFACTURA,,0,0
39401,2185,BUSINESS,PENDING_ACTIVATION,ACTIVE,2000,,,CROSS_SELLING,SUCCESS,,2023-04-04 18:02:59,FRIEND_OR_COLLEAGUE,SAS,NIT,,,2022,47,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Construcción civil,SERVICIOS,,0,0
39392,2186,BUSINESS,ACTIVE,ACTIVE,2000,757,16178,BUSINESS,SUCCESS,,2023-04-04 14:18:30,SOCIAL_NETWORKS,SAS,NIT,https://moonlab.us/,RANGE_2,2019,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,0,1,0,2,1,0,,,,,,,,,,0.23,0,virgin,2017-07-01 0:00:00,ACTIVE,TRUE,1,1,9.463.722.397,9.463.722.397,181.59.3.214,bogota,Colombia,distrito capital,286,51861,51861,51861,,1,1,Macintosh,Publicidad,SERVICIOS,,0,0
39387,2190,BUSINESS,ACTIVE,ACTIVE,2000,757,16175,BUSINESS,SUCCESS,,2023-04-04 10:07:59,INTERNET,SAS,NIT,http://theburgerlab.ola.click,RANGE_2,2021,38,Barranquilla,Atlántico,transunion,,0,1,0,1,1,0,,,,,,,,,,0.11,0,movistar,2018-09-01 0:00:00,ACTIVE,FALSE,1,1,1.577.287.066,1.577.287.066,181.63.125.166,barranquilla,Colombia,atlantico,11,0,90430,90430,,1,1,Windows,Restaurantes,SERVICIOS,,0,0
39436,2194,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-04-05 15:21:26,SOCIAL_NETWORKS,SAS,NIT,www.botanicacasahotel.com,,2019,35,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Hotelería, Turismo y Eventos",SERVICIOS,,0,0
39685,2197,BUSINESS,PENDING_ACTIVATION,ACTIVE,2000,,,CROSS_SELLING,SUCCESS,,2023-04-12 18:25:00,COMMERCIAL_ALLY,SAS,NIT,https://www.complementos.com.co/,,2013,33,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Consultoría empresarial,SERVICIOS,,0,0
39717,2202,BUSINESS,PENDING_ACTIVATION,ACTIVE,20000,,16311,FAMILY_AND_FRIENDS,SUCCESS,,2023-04-14 15:24:09,NEWSPAPERS,SAS,NIT,http://www.caninosyfelinos.com.co/,RANGE_3,2003,33,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Consultoría empresarial,SERVICIOS,,0,0
39670,2203,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,757,16282,BUSINESS,SUCCESS,,2023-04-12 11:06:36,SOCIAL_NETWORKS,SAS,NIT,www.menntungroup.com.co,RANGE_1,2018,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,0,1,0,3,1,0,,,,,,,,,,0.11,0,movistar,2017-02-01 0:00:00,ACTIVE,FALSE,1,1,5.343.511.450.399.990,5.343.511.450.399.990,179.32.14.119,bogota,Colombia,distrito capital,500,0,575600,575600,,1,2,Macintosh,Consultoría empresarial,SERVICIOS,,0,0
39690,2208,BUSINESS,PENDING_ACTIVATION,ACTIVE,2000,757,16296,BUSINESS,SUCCESS,,2023-04-13 7:49:35,INTERNET,SAS,NIT,Onpower.co,RANGE_2,2020,22,Zipaquirá,Cundinamarca,transunion,,0,1,0,3,1,0,,,,,,,,,,0.17,0,movistar,2016-11-01 0:00:00,ACTIVE,FALSE,1,1,37.037.037.037,37.037.037.037,191.102.198.48,caucasia,Colombia,antioquia,211,814023.96,814024,814024,,1,1,Windows,Energía renovable,MANUFACTURA,,0,0
39822,2209,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-04-19 11:49:39,COMMERCIAL_ALLY,SAS,NIT,www.a3sec.com,,2014,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Software y servicios de internet,SERVICIOS,,0,0
39776,2200,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-04-17 14:32:11,FRIEND_OR_COLLEAGUE,SAS,NIT,www.grupoaquantic.com,,2019,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
39805,2204,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-04-18 15:15:44,COMMERCIAL_ALLY,SAS,NIT,https://www.eraeidon.com/,,2008,43,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,,0,0
17115,1241,PROFESSIONAL,CANCELED,CANCELED,30000,,7675,PROFESSIONAL,EXPIRED,,2022-03-08 15:12:57,INTERNET,,CC,,,2013,33,Bogotá D.C.,"Bogotá, d. c.",experian,40,843,0,1,3,1,0,3527,0,3,0,0,0,0,0,0,0.46,0.91,claro,2020-06-01 0:00:00,ACTIVE,TRUE,0,0,0,0,190.145.157.172,barranquilla,Colombia,atlantico,500,24.021.803.999.999.900,240218,240218,0,,5,Windows,Consultoría empresarial,SERVICIOS,,376,1
18357,1370,BUSINESS,SECURITY_LOCKED,SECURITY_LOCKED,10000,,8265,BUSINESS,EXPIRED,,2022-03-17 15:49:24,COMMERCIAL_ALLY,SAS,NIT,,RANGE_1,2017,28,Mosquera,Cundinamarca,transunion,,639,1,1,,3,0,224823,0,10,0,0,0,0,0,0,0.28,0,claro,2018-05-01 0:00:00,ACTIVE,TRUE,1,0,0,0,186.84.90.23,zipaquira,Colombia,cundinamarca,500,1221498,1221498,1221498,0,1,3,iPhone,Vehículos y autopartes,MANUFACTURA,2,#N/A,#N/A
13311,1064,BUSINESS,ACTIVE,ACTIVE,5000,,5956,FAMILY_AND_FRIENDS,SUCCESS,,2022-02-21 11:31:41,SOCIAL_NETWORKS,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
211,130,BUSINESS,ACTIVE,ACTIVE,5000,,359,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-28 7:35:00,COMMERCIAL_ALLY,SAS,NIT,,,2013,28,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Vehículos y autopartes,MANUFACTURA,,6,0
280,174,BUSINESS,ACTIVE,ACTIVE,10000,,418,FAMILY_AND_FRIENDS,SUCCESS,,2021-11-04 12:41:14,KNOW_SOMEONE_FROM_SEMPLI,SAS,NIT,www.cuarzosyangeles.com,,2019,43,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,,7,0
305,200,PROFESSIONAL,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,5000,,445,FAMILY_AND_FRIENDS,SUCCESS,,2021-11-09 20:02:30,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
386,243,BUSINESS,ACTIVE,ACTIVE,5000,,519,FAMILY_AND_FRIENDS,SUCCESS,,2021-11-19 12:25:52,SOCIAL_NETWORKS,SAS,NIT,https://helloremake.com,,2014,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Publicidad,SERVICIOS,,2,0
745,409,BUSINESS,ACTIVE,ACTIVE,5000,,835,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-02 19:05:45,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,0,0
3619,571,PROFESSIONAL,CANCELED,CANCELED,30000,,2000,PROFESSIONAL,SUCCESS,,2021-12-21 18:06:23,SOCIAL_NETWORKS,,CC,,,2014,40,Medellín,Antioquia,experian,32,796,1,1,10,3,0,13438,0,5,0,0,0,0,0,0,0.11,0,tigo,2017-03-01 0:00:00,ACTIVE,TRUE,1,1,109.816.971.714,109.816.971.714,190.29.225.197,itagui,Colombia,antioquia,55,60885,3500,60885,0,,5,Linux,Software y servicios de internet,SERVICIOS,1,132,1
11627,928,BUSINESS,ACTIVE,ACTIVE,10000,,5174,FAMILY_AND_FRIENDS,SUCCESS,,2022-02-08 16:52:08,SOCIAL_NETWORKS,SAS,NIT,,,,,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,7,0
11742,943,BUSINESS,ACTIVE,ACTIVE,10000,,5246,FAMILY_AND_FRIENDS,SUCCESS,,2022-02-09 16:52:29,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,0,0
525,323,BUSINESS,ACTIVE,ACTIVE,10000,,668,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-01 16:00:26,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,0,0
927,614,BUSINESS,ACTIVE,ACTIVE,20000,,966,BUSINESS,SUCCESS,,2021-12-06 16:00:15,SOCIAL_NETWORKS,SAS,NIT,WWW.MAMUTBIKE.COM,RANGE_2,2017,43,Bogotá D.C.,"Bogotá, d. c.",transunion,,674,1,0,1,1,0,5363,0,1,0,0,0,0,0,0,0.11,0,tigo,2017-03-01 0:00:00,ACTIVE,TRUE,1,1,106.557.377.049,65.573.770.492,186.28.155.53,facatativa,Colombia,cundinamarca,500,661899,661899,661899,0,2,3,Macintosh,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,4,5,0
13277,1185,PROFESSIONAL,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,2000,,5929,PROFESSIONAL,SUCCESS,,2022-02-21 8:53:24,FRIEND_OR_COLLEAGUE,,CC,,,2016,34,Medellín,Antioquia,experian,32,747,1,1,7,8,0,17857,0,10,0,0,0,0,0,0,0.11,0,claro,2016-07-01 0:00:00,ACTIVE,FALSE,1,1,44.247.787.611,44.247.787.611,191.156.46.103,santiago de cali,Colombia,valle del cauca,500,38783.04,38783,38783,,,3,Linux,Educación,SERVICIOS,,0,0
4792,635,BUSINESS,ACTIVE,ACTIVE,20000,,2519,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-29 16:14:08,SOCIAL_NETWORKS,SAS,NIT,MUNDOSOS.COM,RANGE_2,2019,22,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,Energía renovable,MANUFACTURA,,0,0
137,89,PROFESSIONAL,ACTIVE,ACTIVE,5000,,290,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-20 19:41:58,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
2761,504,BUSINESS,ACTIVE,ACTIVE,5000,,1607,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 17:46:21,FRIEND_OR_COLLEAGUE,SAS,NIT,,,2019,50,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Infraestructura,OTRAS INDUSTRIAS,,3,0
13340,1075,BUSINESS,ACTIVE,ACTIVE,20000,,5974,FAMILY_AND_FRIENDS,SUCCESS,,2022-02-21 13:39:45,INTERNET,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,0
